error_config;lie;p;s;written_to;total_lde_attempts;avg_lde_attempts;total_duration;avg_duration;ghz_fidelity;protocol_name;qubit_order;pg;pm;pm_1;pn;decoherence;p_bell_success;pulse_duration;network_noise_type;no_single_qubit_error;basis_transformation_noise;cut_off_time;probabilistic;fixed_lde_attempts
IIII;True;0.0385841284464902;0.0385841284464902;1.0;14.0;14.0;23.025;23.025;0.9677910063692394;dyn_prot_4_14_1;[20, 18, 16, 14];0.0045;0.0045;None;0.1;False;1.0;0.0;0.0;True;False;inf;False;1.0
IIII;False;0.9351808815546978;0.9351808815546978;;;;;;;;;;;;;;;;;;;;;
IIIX;True;0.002350864038305774;0.0066509086644646566;;;;;;;;;;;;;;;;;;;;;
IIIX;False;0.002350864038305774;0.006992325687183873;;;;;;;;;;;;;;;;;;;;;
IIIY;True;0.002350864038305774;0.002350864038305774;;;;;;;;;;;;;;;;;;;;;
IIIY;False;0.002350864038305774;0.002350864038305774;;;;;;;;;;;;;;;;;;;;;
IIIZ;True;0.0066509086644646566;0.002350864038305774;;;;;;;;;;;;;;;;;;;;;
IIIZ;False;0.006992325687183873;0.002350864038305774;;;;;;;;;;;;;;;;;;;;;
IIXX;True;4.260919917061315e-06;0.0013490661531880455;;;;;;;;;;;;;;;;;;;;;
IIXX;False;4.260919917061315e-06;0.0016771942311527635;;;;;;;;;;;;;;;;;;;;;
IIXY;True;8.521839834122632e-06;0.0;;;;;;;;;;;;;;;;;;;;;
IIXY;False;8.521839834122632e-06;0.0;;;;;;;;;;;;;;;;;;;;;
IIXZ;True;3.1897400516625436e-05;0.0;;;;;;;;;;;;;;;;;;;;;
IIXZ;False;3.1897400516625436e-05;0.0;;;;;;;;;;;;;;;;;;;;;
IIYX;True;0.0;3.1897400516625436e-05;;;;;;;;;;;;;;;;;;;;;
IIYX;False;0.0;3.1897400516625436e-05;;;;;;;;;;;;;;;;;;;;;
IIYY;True;4.260919917061315e-06;4.260919917061315e-06;;;;;;;;;;;;;;;;;;;;;
IIYY;False;4.260919917061315e-06;4.260919917061315e-06;;;;;;;;;;;;;;;;;;;;;
IIYZ;True;3.1897400516625436e-05;0.0;;;;;;;;;;;;;;;;;;;;;
IIYZ;False;3.1897400516625436e-05;0.0;;;;;;;;;;;;;;;;;;;;;
IIZX;True;0.0;3.1897400516625436e-05;;;;;;;;;;;;;;;;;;;;;
IIZX;False;0.0;3.1897400516625436e-05;;;;;;;;;;;;;;;;;;;;;
IIZY;True;0.0;8.521839834122632e-06;;;;;;;;;;;;;;;;;;;;;
IIZY;False;0.0;8.521839834122632e-06;;;;;;;;;;;;;;;;;;;;;
IIZZ;True;0.0013490661531880455;4.260919917061315e-06;;;;;;;;;;;;;;;;;;;;;
IIZZ;False;0.0016771942311527635;4.260919917061315e-06;;;;;;;;;;;;;;;;;;;;;
