error_config;lie;p;s;written_to;total_lde_attempts;avg_lde_attempts;total_duration;avg_duration;ghz_fidelity;protocol_name;qubit_order;pg;pm;pm_1;pn;decoherence;p_bell_success;pulse_duration;network_noise_type;no_single_qubit_error;basis_transformation_noise;cut_off_time;probabilistic;fixed_lde_attempts;T1_idle;T1_idle_electron;T1_lde;T2_idle;T2_idle_electron;T2_lde;int_stab_682;int_ghz_682;int_dur_682;dur_99
YXZY;True;6.152690683732078e-05;6.211167431025217e-05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YXZZ;False;0.00011447958688342818;6.211167431025217e-05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YXZZ;True;0.00011447958688342818;6.211167431025217e-05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YYII;False;0.0031840107098029583;0.0031840107098029583;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YYII;True;0.0020539863374540433;0.0020539863374540433;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YYIX;False;0.001096741715121135;0.0016091683715109449;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YYIX;True;0.0016907511544208209;0.0010608920850179405;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YYIY;False;0.001096741715121135;0.001096741715121135;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YYIY;True;0.0016907511544208209;0.0016907511544208209;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YYIZ;False;0.0016091683715109449;0.001096741715121135;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YYIZ;True;0.0010608920850179405;0.0016907511544208209;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YYXI;False;0.0010951355542526272;0.0016091682587252103;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YYXI;True;0.001688740540397568;0.0010608919722322062;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
