error_config;lie;p;s;written_to;total_lde_attempts;avg_lde_attempts;total_duration;avg_duration;ghz_fidelity;protocol_name;qubit_order;pg;pm;pm_1;pn;decoherence;p_bell_success;pulse_duration;network_noise_type;no_single_qubit_error;basis_transformation_noise;cut_off_time;probabilistic;fixed_lde_attempts;T1_idle;T1_idle_electron;T1_lde;T2_idle;T2_idle_electron;T2_lde;int_stab_682;int_ghz_682;int_dur_682;dur_99
IYXY;False;0.001171543843140743;0.0013754633838556258;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IYXY;True;0.0018468202322877165;0.0008804357031913932;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IYXZ;False;0.0013852267325045887;0.0013754633838556258;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IYXZ;True;0.000893130360866603;0.0008804357031913932;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IYYI;False;0.003618104121776723;0.003618104121776723;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IYYI;True;0.0022513443299183385;0.0022513443299183385;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IYYX;False;0.001171543843140743;0.0013852267325045887;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IYYX;True;0.0018468202322877165;0.000893130360866603;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IYYY;False;0.001171543843140743;0.001171543843140743;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IYYY;True;0.0018468202322877165;0.0018468202322877165;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IYYZ;False;0.0013852267325045887;0.001171543843140743;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IYYZ;True;0.000893130360866603;0.0018468202322877165;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IYZI;False;0.0034659534321512253;0.003618104121776723;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IYZI;True;0.00540051344007035;0.0022513443299183385;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IYZX;False;0.0013754633838556258;0.0013852267325045887;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IYZX;True;0.0008804357031913932;0.000893130360866603;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IYZY;False;0.0013754633838556258;0.001171543843140743;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IYZY;True;0.0008804357031913932;0.0018468202322877165;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IYZZ;False;0.0;0.001171543843140743;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IYZZ;True;0.0;0.0018468202322877165;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IZII;False;0.01739282238273695;0.007094113661316049;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IZII;True;0.010916389886853282;0.011942759695005382;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IZIX;False;0.0037563159065676674;0.0037591826404307993;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IZIX;True;0.005713886600916457;0.0057167372083735315;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
